"ENTREZID"	"EVIDENCE"	"ONTOLOGY"	"SYMBOL"	"TXCHROM"	"GOID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
223227	"IDA"	"MF"	"Sox21"	"chr14"	"GO:0000978"	0.582729098415591	0.374474385363237	0	0.875076879596669	0.999999941668251
67105	"ND"	"MF"	"Timm21"	"chr18"	"GO:0003674"	0.778547965208898	3.1823555845691	0	0.875256045287484	0.999999941668251
100503381	"ND"	"MF"	"Gm14022"	NA	"GO:0003674"	-0.6067712517146	0.277215928646744	0	0.875515411241396	0.999999941668251
668090	NA	NA	"Gm8971"	NA	NA	0.74453955561188	1.86256875832238	0	0.875925021019531	0.999999941668251
434858	NA	NA	"Gm5643"	"chrX"	NA	0.787968316903894	2.0826690706647	0	0.875989535803237	0.999999941668251
67019	"ND"	"MF"	"Actr6"	"chr10"	"GO:0003674"	0.778102893479299	2.13765653922412	0	0.876033916007654	0.999999941668251
76832	"ND"	"MF"	"Hyls1"	"chr9"	"GO:0003674"	0.673421871523372	1.35534300795009	0	0.876077960291245	0.999999941668251
16912	"ISO"	"CC"	"Psmb9"	"chr17"	"GO:0000502"	-0.779656128557804	4.33058554583759	0	0.876176428121073	0.999999941668251
22138	"ISO"	"CC"	"Ttn"	"chr2"	"GO:0000794"	-0.485404731924727	0.364456906380028	0	0.876243404253815	0.999999941668251
235048	"IBA"	"MF"	"Zfp599"	"chr9"	"GO:0003700"	-0.685341932908798	0.842321399183401	0	0.876341085081963	0.999999941668251
229595	"ISO"	"MF"	"Adamtsl4"	"chr3"	"GO:0002020"	-0.751021456381373	4.60739103206353	0	0.876421940116873	0.999999941668251
74041	"ND"	"MF"	"Ddias"	"chr7"	"GO:0003674"	0.703857874327555	2.75628513021331	0	0.876703275112779	0.999999941668251
640050	NA	NA	"Gm7285"	NA	NA	-0.669174849027182	-0.0667372773878263	0	0.87671647221574	0.999999941668251
216848	"ISO"	"MF"	"Chd3"	"chr11"	"GO:0003723"	-0.846289425226779	7.45055427614345	0	0.876764289822254	0.999999941668251
68920	"ND"	"MF"	"1110065P20Rik"	"chr4"	"GO:0003674"	0.785510466382457	2.21091849483888	0	0.87678850029596	0.999999941668251
104215	"IEA"	"MF"	"Rhoq"	"chr17"	"GO:0000166"	-0.618473208201899	7.46859997390581	0	0.877097012449883	0.999999941668251
68949	"ND"	"MF"	"Zfas1"	"chr2"	"GO:0003674"	-0.82229089156591	5.9636094327684	0	0.877250254178615	0.999999941668251
56036	"IEA"	"BP"	"Ccnl2"	"chr4"	"GO:0000079"	-0.615653837789035	7.20684522493397	0	0.877338307079844	0.999999941668251
72361	"ND"	"BP"	"Ces2g"	"chr8"	"GO:0008150"	-0.32832927930545	-0.0674358403200319	0	0.877360597670662	0.999999941668251
52184	"ND"	"MF"	"Odf2l"	"chr3"	"GO:0003674"	-0.711748403962537	4.38858108548173	0	0.877393638563556	0.999999941668251
22654	"ISO"	"BP"	"Zfp13"	"chr17"	"GO:0000122"	0.697980230646318	2.07309677070365	0	0.877589809455708	0.999999941668251
13972	"ND"	"MF"	"Gnb1l"	"chr16"	"GO:0003674"	0.600840590475219	2.67274107739392	0	0.877598928213692	0.999999941668251
67759	"IPI"	"MF"	"Plgrkt"	"chr19"	"GO:0005515"	0.815141914481413	3.83661761482971	0	0.877670613635083	0.999999941668251
102448	"IEA"	"MF"	"Xylb"	"chr9"	"GO:0000166"	-0.805692934682976	2.98205240346952	0	0.877716446801017	0.999999941668251
79554	"ISO"	"MF"	"Cptp"	"chr4"	"GO:0005543"	-0.662939117595016	3.32941752707141	0	0.877777440603472	0.999999941668251
217232	"ISO"	"CC"	"Cdc27"	"chr11"	"GO:0005634"	0.720209103173426	6.05976495760478	0	0.878083535704864	0.999999941668251
67120	"IEA"	"MF"	"Ttc14"	"chr3"	"GO:0003676"	-0.611641922239409	5.85751383918049	0	0.878089698799119	0.999999941668251
13809	"IMP"	"BP"	"Enpep"	"chr3"	"GO:0001525"	-0.325617245401003	0.923963425594214	0	0.878391970220166	0.999999941668251
243574	"IBA"	"MF"	"Kbtbd8"	"chr6"	"GO:0004842"	-0.606370859546035	1.7843551837877	0	0.87843459762173	0.999999941668251
17319	"ISO"	"BP"	"Mif"	"chr10"	"GO:0001516"	0.79427795942079	5.14354685477399	0	0.878438232629663	0.999999941668251
14087	"ISO"	"CC"	"Fanca"	"chr8"	"GO:0005634"	0.705529700073269	3.30228464223234	0	0.878678493400859	0.999999941668251
14256	"IGI"	"BP"	"Flt3l"	"chr7"	"GO:0001934"	0.645030848351212	1.88866677215052	0	0.878826634178818	0.999999941668251
52653	"IEA"	"CC"	"Nudcd2"	"chr11"	"GO:0000775"	0.770692974945402	4.17352655291938	0	0.879227987244305	0.999999941668251
117606	"IPI"	"MF"	"Boc"	"chr16"	"GO:0005515"	0.563140338021738	7.07051338403788	0	0.879246434990627	0.999999941668251
217893	"ISO"	"BP"	"Pacs2"	"chr12"	"GO:0000045"	-0.826094642446353	5.56861015555639	0	0.87938517175598	0.999999941668251
654432	NA	NA	"Gm7334"	NA	NA	0.804422782948904	4.97676677681895	0	0.87942696912093	0.999999941668251
627828	NA	NA	"Gm6793"	NA	NA	0.623382881773522	1.18237994536675	0	0.879548226887608	0.999999941668251
24088	"ISO"	"MF"	"Tlr2"	"chr3"	"GO:0001530"	-0.667267631092423	6.20415013759999	0	0.879627006221898	0.999999941668251
218772	"IDA"	"BP"	"Rarb"	"chr14"	"GO:0000122"	0.695308467193003	0.464033804475933	0	0.879677906722895	0.999999941668251
620454	NA	NA	"Gm6153"	NA	NA	0.473202866015786	-0.271449564555111	0	0.880043659758541	0.999999941668251
20912	"IPI"	"MF"	"Stxbp3"	"chr3"	"GO:0005515"	-0.811789720238856	4.89159243009013	0	0.88032144742993	0.999999941668251
100503842	"ND"	"MF"	"2410022M11Rik"	NA	"GO:0003674"	-0.56127056804992	-0.285330172754669	0	0.880460906798332	0.999999941668251
668923	"IBA"	"MF"	"Zfp442"	"chr2"	"GO:0003700"	-0.637984043098478	0.837434746669122	0	0.880560130102983	0.999999941668251
108645	"ISO"	"CC"	"Mat2b"	"chr11"	"GO:0005634"	-0.663382232668723	4.80105718670248	0	0.880962745642756	0.999999941668251
223827	"ND"	"CC"	"Gxylt1"	"chr15"	"GO:0005575"	-0.755626448154027	5.84965249856583	0	0.880972832695342	0.999999941668251
547253	"IEA"	"MF"	"Parp14"	"chr16"	"GO:0003950"	-0.747249876181178	5.85709821786392	0	0.881166138236356	0.999999941668251
77300	"IPI"	"MF"	"Raph1"	"chr1"	"GO:0005515"	-0.775234549695779	5.98372747453986	0	0.881394596995822	0.999999941668251
214917	"ND"	"MF"	"Fam173a"	"chr17"	"GO:0003674"	-0.835252500751339	4.74874420130283	0	0.881413061700026	0.999999941668251
330914	"ISO"	"CC"	"Arhgap32"	"chr9"	"GO:0001650"	0.863006495265694	6.49275767206285	0	0.881530980013772	0.999999941668251
73910	"ISO"	"MF"	"Arhgap18"	"chr10"	"GO:0005096"	-0.765733723156835	4.46185076425401	0	0.881622384648474	0.999999941668251
67728	"IPI"	"MF"	"Dph2"	"chr4"	"GO:0005515"	0.73382367018095	2.70014512314549	0	0.881666637870558	0.999999941668251
103534	"IEA"	"CC"	"Mgat4b"	"chr11"	"GO:0005794"	0.771023926664888	4.94847194690676	0	0.881847930720688	0.999999941668251
20630	"IBA"	"CC"	"Snrpc"	"chr17"	"GO:0000243"	0.801166704155285	2.9302754545702	0	0.88185241992149	0.999999941668251
380840	"ND"	"MF"	"Lyrm4"	"chr13"	"GO:0003674"	-0.678837105448598	3.02508763216245	0	0.881874579616431	0.999999941668251
227717	"ISO"	"MF"	"Qrfp"	"chr2"	"GO:0001664"	-0.520139066139868	-0.269207228365137	0	0.882251376332778	0.999999941668251
26397	"IDA"	"BP"	"Map2k3"	"chr11"	"GO:0000165"	-0.726658920835812	8.92327923027895	0	0.882279875083775	0.999999941668251
20868	"IEA"	"MF"	"Stk10"	"chr11"	"GO:0000166"	-0.760195746818542	4.08038025369474	0	0.882324712934457	0.999999941668251
67948	"IEA"	"CC"	"Fbxo28"	"chr1"	"GO:0000775"	0.778413046450239	6.15190422668049	0	0.882551448043224	0.999999941668251
382073	"ND"	"MF"	"Ccdc84"	"chr9"	"GO:0003674"	-0.782709145662674	3.13299913679205	0	0.882816984170474	0.999999941668251
55990	"IDA"	"MF"	"Fmo2"	"chr1"	"GO:0004497"	0.714299902810895	5.43619875519882	0	0.882990039330445	0.999999941668251
228491	"IBA"	"MF"	"Zfp770"	"chr2"	"GO:0000981"	0.657893484534597	3.18281630792057	0	0.883442971146255	0.999999941668251
66824	"ISO"	"BP"	"Pycard"	"chr7"	"GO:0001773"	0.732943503735787	3.98129154526194	0	0.883620026594086	0.999999941668251
20957	"IGI"	"BP"	"Sycp1"	"chr3"	"GO:0000711"	-0.510789648579045	2.71136851461146	0	0.88393278912854	0.999999941668251
224088	"IEA"	"MF"	"Atp13a3"	"chr16"	"GO:0000166"	-0.666180379905894	8.72476952939047	0	0.883987302486972	0.999999941668251
56469	"ISO"	"BP"	"Pias1"	"chr9"	"GO:0000082"	-0.822439725145423	5.34351795588011	0	0.884014359315736	0.999999941668251
71435	"IBA"	"MF"	"Arhgap21"	"chr2"	"GO:0005096"	-0.836792979168673	7.8050054485287	0	0.884354128104408	0.999999941668251
56812	"ISO"	"CC"	"Dnajb2"	"chr1"	"GO:0000502"	-0.793437494932345	6.27649215008599	0	0.884357987605838	0.999999941668251
20619	"ISO"	"BP"	"Snap23"	"chr2"	"GO:0002553"	-0.824431839384885	5.56614517706777	0	0.884684120940185	0.999999941668251
75894	"ISO"	"MF"	"Adal"	"chr2"	"GO:0004000"	0.785420571970521	3.12017531210775	0	0.884942954184485	0.999999941668251
75373	"ND"	"MF"	"4930597O21Rik"	NA	"GO:0003674"	-0.66966115181728	-0.0789401611341254	0	0.885245979085799	0.999999941668251
67148	"ISO"	"MF"	"Fam103a1"	"chr7"	"GO:0003723"	-0.813067725206903	3.14388561687118	0	0.88533645920119	0.999999941668251
21389	"IDA"	"BP"	"Tbx6"	"chr7"	"GO:0000122"	0.400429712981069	-0.308792205832628	0	0.885339010033905	0.999999941668251
73571	NA	NA	"1700096K18Rik"	"chr5"	NA	-0.527870825661872	0.0490932431631787	0	0.88536501448002	0.999999941668251
230866	"ND"	"MF"	"Emc1"	"chr4"	"GO:0003674"	0.850989688995567	5.23288361030769	0	0.885587075395226	0.999999941668251
66695	"IBA"	"MF"	"Aspn"	"chr13"	"GO:0004860"	-0.370454250949133	1.26010624239872	0	0.885929452131659	0.999999941668251
17261	"IEA"	"BP"	"Mef2d"	"chr3"	"GO:0000165"	-0.797442891137942	6.23244525899261	0	0.886184128886632	0.999999941668251
77264	"ND"	"MF"	"Zfp142"	"chr1"	"GO:0003674"	0.823575749088469	5.56181908950127	0	0.886206050357	0.999999941668251
20911	"ISO"	"BP"	"Stxbp2"	"chr8"	"GO:0001909"	-0.83925475591494	6.51833433842751	0	0.886341967685395	0.999999941668251
100041231	NA	NA	"Gm3219"	"chr14"	NA	0.763466919819125	3.31248160458143	0	0.886425024375004	0.999999941668251
76406	"ND"	"MF"	"1700019B03Rik"	"chr8"	"GO:0003674"	-0.42186442944781	-0.0851790595492792	0	0.886732073521245	0.999999941668251
239319	"ND"	"MF"	"Card6"	"chr15"	"GO:0003674"	-0.597782493030796	2.67690468443945	0	0.886752778976809	0.999999941668251
216119	"IEA"	"MF"	"Ybey"	"chr10"	"GO:0004222"	-0.609980635293016	0.188080532518489	0	0.88721571262927	0.999999941668251
101488	"IEA"	"MF"	"Slco2b1"	"chr7"	"GO:0005215"	0.40053643937065	0.191104045692961	0	0.8872396610829	0.999999941668251
69091	"IMP"	"CC"	"Vps26b"	"chr9"	"GO:0005622"	0.752307207515381	5.59172359785491	0	0.887281879822421	0.999999941668251
21351	"IEA"	"MF"	"Taldo1"	"chr7"	"GO:0003824"	-0.824911998501292	6.7493805440739	0	0.887386859911673	0.999999941668251
216441	"IBA"	"MF"	"Slc26a10"	"chr10"	"GO:0005254"	-0.684057907593382	1.22305723360354	0	0.887412011443198	0.999999941668251
320538	"ISO"	"CC"	"Ubn2"	"chr6"	"GO:0005615"	-0.637312538239104	6.73472670068752	0	0.887515681715602	0.999999941668251
66158	"ND"	"MF"	"Cxx1a"	"chrX"	"GO:0003674"	0.648715155460983	1.50843857722746	0	0.887581678879829	0.999999941668251
50789	"ISO"	"MF"	"Fbxl3"	"chr14"	"GO:0004842"	-0.815463737068645	6.93700121431496	0	0.887658211981019	0.999999941668251
80292	"IEA"	"MF"	"Zxdc"	"chr6"	"GO:0003676"	-0.801000964886554	5.14718070819119	0	0.88789278305567	0.999999941668251
13360	"IMP"	"BP"	"Dhcr7"	"chr7"	"GO:0001568"	-0.778091736091905	3.86070579962942	0	0.887961314860013	0.999999941668251
68493	"ND"	"MF"	"Ndufaf4"	"chr4"	"GO:0003674"	0.659982355198708	3.90782782843451	0	0.888005548289568	0.999999941668251
83921	"IEA"	"BP"	"Tmem2"	"chr19"	"GO:0007275"	-0.70349507328288	7.70574471003742	0	0.8880304958357	0.999999941668251
215193	"IBA"	"BP"	"Diexf"	"chr1"	"GO:0000462"	0.716883816881966	4.48545636513866	0	0.8880726019046	0.999999941668251
69834	"IEA"	"MF"	"Rab43"	"chr6"	"GO:0000166"	0.822785212049995	5.69828933436955	0	0.888158286138493	0.999999941668251
74112	"ISO"	"MF"	"Usp16"	"chr16"	"GO:0003713"	-0.696334853054072	6.63352021347074	0	0.888205628505767	0.999999941668251
67706	"ND"	"MF"	"Tmem179b"	"chr19"	"GO:0003674"	-0.788993478653107	3.60950008980798	0	0.888234681917546	0.999999941668251
11304	"IEA"	"MF"	"Abca4"	"chr3"	"GO:0000166"	-0.491636398900566	-0.0160997376149399	0	0.888305190987076	0.999999941668251
81535	"IDA"	"CC"	"Sgpp1"	"chr12"	"GO:0005622"	0.816112252761549	5.57389428002656	0	0.888375986545289	0.999999941668251
625421	"ND"	"MF"	"C230062I16Rik"	NA	"GO:0003674"	0.803165315038792	4.72725245507975	0	0.888462557168662	0.999999941668251
245049	"IDA"	"CC"	"Myrip"	"chr9"	"GO:0000145"	-0.483146597317726	-0.118388144464745	0	0.888467960888293	0.999999941668251
51875	"IBA"	"BP"	"Tmem141"	"chr2"	"GO:0003341"	-0.766753158531308	3.27880842725404	0	0.888721066682254	0.999999941668251
667846	NA	NA	NA	NA	NA	0.628445873245251	-0.0986836495504742	0	0.888791519818822	0.999999941668251
74741	"ISO"	"MF"	"C2cd5"	"chr6"	"GO:0005509"	-0.820058569963285	5.21672195907149	0	0.888804355440495	0.999999941668251
67471	"ND"	"MF"	"Gpatch1"	"chr7"	"GO:0003674"	-0.764092071291632	3.31180924835516	0	0.889123405847052	0.999999941668251
53859	"IEA"	"MF"	"Map3k14"	"chr11"	"GO:0000166"	0.78569317186903	5.60534072382701	0	0.889141535501174	0.999999941668251
327954	"IEA"	"MF"	"Dnah2"	"chr11"	"GO:0000166"	-0.459974831914034	0.382244090024947	0	0.889171793009137	0.999999941668251
94352	"IDA"	"BP"	"Loxl2"	"chr14"	"GO:0001666"	-0.405267343914565	1.9666062290237	0	0.889194305895571	0.999999941668251
110948	"IEA"	"MF"	"Hlcs"	"chr16"	"GO:0000166"	-0.786121113600354	4.37744383077446	0	0.889214780422355	0.999999941668251
231841	"ISO"	"BP"	"Brat1"	"chr5"	"GO:0001934"	-0.718671877487451	3.3077098697718	0	0.889263830799065	0.999999941668251
17532	"IEA"	"MF"	"Mras"	"chr9"	"GO:0000166"	-0.72783757957536	4.22531015910159	0	0.889340524110745	0.999999941668251
280645	"IEA"	"CC"	"B3gat2"	"chr1"	"GO:0005794"	-0.441578042789825	1.76967272335495	0	0.889358292475897	0.999999941668251
268390	"IEA"	"MF"	"Ahsa2"	"chr11"	"GO:0001671"	0.729630283963135	4.14680139202558	0	0.88940337241433	0.999999941668251
211936	"ND"	"MF"	"Ccdc73"	"chr2"	"GO:0003674"	-0.609696852843014	0.738329042776614	0	0.889994795746107	0.999999941668251
331401	"ISO"	"CC"	"Thoc2"	"chrX"	"GO:0000346"	-0.63486816840804	7.12537387804754	0	0.890434528127144	0.999999941668251
16145	"IDA"	"MF"	"Igtp"	"chr11"	"GO:0003924"	0.756162853900059	3.38666470028008	0	0.890688220267652	0.999999941668251
238037	"ND"	"CC"	"Wdcp"	"chr12"	"GO:0005575"	0.691756324864923	1.72201174534477	0	0.890901799689459	0.999999941668251
56737	"ISO"	"MF"	"Alg2"	"chr4"	"GO:0000033"	0.67319240159617	3.44988691357038	0	0.890961305600806	0.999999941668251
628705	"ND"	"MF"	"Phf11c"	"chr14"	"GO:0003674"	-0.602533699584666	0.56602501988878	0	0.891091388006695	0.999999941668251
75007	"IEA"	"MF"	"Fam63a"	"chr3"	"GO:0004843"	-0.800249371521148	5.45077892579509	0	0.891467831788167	0.999999941668251
66255	"ND"	"MF"	"Hsbp1l1"	"chr18"	"GO:0003674"	-0.552425384676375	1.15748075150215	0	0.891493462854672	0.999999941668251
75339	"IBA"	"CC"	"Mphosph8"	"chr14"	"GO:0000151"	0.735900764648912	4.8563128357516	0	0.891691353338219	0.999999941668251
23886	"IBA"	"MF"	"Gdf15"	"chr8"	"GO:0005125"	-0.560027848635291	1.74353495771403	0	0.891874019383799	0.999999941668251
66686	"ND"	"BP"	"Dcbld1"	"chr10"	"GO:0008150"	-0.736121022273003	2.97421550459075	0	0.891895904631157	0.999999941668251
71365	"IDA"	"MF"	"Pdss2"	"chr10"	"GO:0000010"	0.773089066780459	2.79607173731028	0	0.89209781403405	0.999999941668251
230649	"ND"	"MF"	"Atpaf1"	"chr4"	"GO:0003674"	0.593841167652696	1.15192731672182	0	0.892159827257402	0.999999941668251
66827	"ND"	"MF"	"Ttc1"	"chr11"	"GO:0003674"	-0.785800074089733	4.68437319379059	0	0.892269407801022	0.999999941668251
241627	"IEA"	"BP"	"Wdr76"	"chr2"	"GO:0006974"	-0.642632764772499	2.50091712695188	0	0.892273239947735	0.999999941668251
71643	"ND"	"MF"	"Zgrf1"	"chr3"	"GO:0003674"	0.762636171276185	2.54885455203051	0	0.892455443504734	0.999999941668251
66855	"ISO"	"BP"	"Tcf25"	"chr8"	"GO:0000122"	-0.83965439359767	8.32459922748128	0	0.89270679985752	0.999999941668251
69606	"IEA"	"MF"	"Mtfmt"	"chr9"	"GO:0004479"	0.708063922367456	1.95319582061489	0	0.89274487058172	0.999999941668251
18024	"IDA"	"CC"	"Nfe2l2"	"chr2"	"GO:0000785"	0.812252726387579	7.79161628191859	0	0.892850644158745	0.999999941668251
69090	"IEA"	"MF"	"Ascc1"	"chr10"	"GO:0003676"	-0.82966720737665	4.68413631924418	0	0.892973567810417	0.999999941668251
71523	"ND"	"MF"	"8430429K09Rik"	"chr11"	"GO:0003674"	0.708368898071283	2.03998867133329	0	0.893046662920616	0.999999941668251
69920	"IEA"	"MF"	"Polr2i"	"chr7"	"GO:0003676"	0.735609652492058	3.24282906724038	0	0.893117015654202	0.999999941668251
22113	"IDA"	"BP"	"Phlda2"	"chr7"	"GO:0001890"	-0.724741680395834	1.64777054129832	0	0.893128425821882	0.999999941668251
100042625	NA	NA	"Gstp-ps"	NA	NA	0.809011005181813	4.90149743353459	0	0.893130974580137	0.999999941668251
83961	"IEA"	"CC"	"Nrg4"	"chr9"	"GO:0005576"	-0.455992151579904	1.49562136582903	0	0.893154361931886	0.999999941668251
18452	"IDA"	"MF"	"P4ha2"	"chr11"	"GO:0004656"	0.485208548275268	3.48463886304154	0	0.893263633503918	0.999999941668251
66705	"IMP"	"BP"	"Dnase1l2"	"chr17"	"GO:0001942"	0.515818121435662	0.359184244950689	0	0.893279528991463	0.999999941668251
18701	"IEA"	"CC"	"Pigf"	"chr17"	"GO:0005783"	0.720210972422519	2.57826606857436	0	0.893336083947754	0.999999941668251
56220	"ISO"	"MF"	"Zfp386"	"chr12"	"GO:0003677"	-0.692215664278879	3.77535376052123	0	0.893617564846186	0.999999941668251
93757	"IMP"	"BP"	"Immp2l"	"chr12"	"GO:0001541"	0.702616134207058	0.915207349994305	0	0.893675108126045	0.999999941668251
71405	"ND"	"CC"	"Fam83c"	"chr2"	"GO:0005575"	0.44464056851208	-0.354943705969988	0	0.893682266907981	0.999999941668251
68075	"ISO"	"BP"	"Lurap1"	"chr4"	"GO:0001819"	-0.656852727503206	1.67836449117811	0	0.894039874364243	0.999999941668251
209692	"IGI"	"BP"	"Dhtkd1"	"chr2"	"GO:0002244"	0.712902806768739	1.73637395065171	0	0.894046499228546	0.999999941668251
214254	"ISO"	"BP"	"Nudt15"	"chr14"	"GO:0000278"	-0.537834601841949	-0.038494456001847	0	0.894127761583115	0.999999941668251
20361	"ISO"	"BP"	"Sema7a"	"chr9"	"GO:0001649"	-0.401839192517104	2.99284556933194	0	0.89417429769251	0.999999941668251
23825	"ISO"	"CC"	"Banf1"	"chr19"	"GO:0000793"	0.80956989509066	5.79709920684675	0	0.894176623628703	0.999999941668251
15257	"ISS"	"BP"	"Hipk1"	"chr3"	"GO:0000122"	-0.78108778953853	8.27256082750866	0	0.894322033845303	0.999999941668251
69684	"IEA"	"MF"	"Aarsd1"	"chr11"	"GO:0000166"	0.736448912641816	4.32093238395392	0	0.894324250398261	0.999999941668251
94044	"ND"	"MF"	"Bcl2l13"	"chr6"	"GO:0003674"	-0.827873628863311	6.58922084253115	0	0.894366526967221	0.999999941668251
15039	"IBA"	"BP"	"H2-T22"	"chr17"	"GO:0002474"	-0.803169402711768	3.49714948170243	0	0.894583333298512	0.999999941668251
53620	"IBA"	"MF"	"Vamp5"	"chr6"	"GO:0000149"	0.583087086771108	2.44805742710412	0	0.894679557211861	0.999999941668251
69876	"ND"	"MF"	"Thap3"	"chr4"	"GO:0003674"	-0.735949671874895	3.61609049879596	0	0.894733238343742	0.999999941668251
207785	"IDA"	"MF"	"Csrnp2"	"chr15"	"GO:0001228"	0.662521582859097	3.58855255759542	0	0.89485174563618	0.999999941668251
67267	"IMP"	"BP"	"Uqcc2"	"chr17"	"GO:0002082"	0.725981963268227	4.04865732951191	0	0.894853742605386	0.999999941668251
26942	"IEA"	"MF"	"Spag1"	"chr15"	"GO:0000166"	-0.631668244672427	1.74320819835838	0	0.895248866437892	0.999999941668251
12669	"IBA"	"BP"	"Chrm1"	"chr19"	"GO:0003056"	-0.488543793255897	2.62025570238364	0	0.895250742642277	0.999999941668251
244373	"IPI"	"MF"	"Erlin2"	"chr8"	"GO:0005515"	-0.833403490533747	6.91266907895223	0	0.895604979824197	0.999999941668251
73130	"ND"	"MF"	"Tmed5"	"chr5"	"GO:0003674"	-0.611022741272883	7.33164958817789	0	0.89596954417155	0.999999941668251
53867	"ISS"	"MF"	"Col5a3"	"chr9"	"GO:0005198"	-0.266562142827875	3.07000588833165	0	0.895984666218639	0.999999941668251
76000	"ND"	"MF"	"5033430I15Rik"	NA	"GO:0003674"	0.685921614354888	1.44770256682157	0	0.896208303529988	0.999999941668251
382019	"ND"	"MF"	"Zfp882"	"chr8"	"GO:0003674"	0.598118971721799	0.557427965490825	0	0.896286490042539	0.999999941668251
66606	"ND"	"MF"	"Lrrc57"	"chr2"	"GO:0003674"	-0.715280228653504	3.48285420647498	0	0.89642126542727	0.999999941668251
12499	"IDA"	"MF"	"Entpd5"	"chr12"	"GO:0004382"	0.797021216494494	4.67708957100833	0	0.896453274162329	0.999999941668251
85030	"IBA"	"MF"	"Tnfrsf25"	"chr4"	"GO:0005031"	0.581390686356478	-0.231067591805944	0	0.896569338849555	0.999999941668251
211488	"IPI"	"MF"	"Ado"	"chr10"	"GO:0005515"	0.842625797485273	4.74389742728228	0	0.896837731560366	0.999999941668251
320506	"ND"	"MF"	"Lmbrd2"	"chr15"	"GO:0003674"	-0.699649465887203	5.22773956671221	0	0.896890657509308	0.999999941668251
208715	"IEA"	"MF"	"Hmgcs1"	"chr13"	"GO:0003824"	0.738946359144244	6.60674146942638	0	0.896969851599709	0.999999941668251
28109	"ND"	"MF"	"D10Wsu102e"	"chr10"	"GO:0003674"	-0.704517696807232	6.49327828992956	0	0.897014553905939	0.999999941668251
30957	"IDA"	"CC"	"Mapk8ip3"	"chr17"	"GO:0000139"	-0.747110046278444	6.93737004198961	0	0.897140913270522	0.999999941668251
68981	"IBA"	"BP"	"Snrpa1"	"chr7"	"GO:0000398"	0.81898222511875	5.0670209797836	0	0.897238457711086	0.999999941668251
78523	"ISO"	"MF"	"Mrpl9"	"chr3"	"GO:0003723"	-0.809888406254939	5.19169705829978	0	0.897417101603874	0.999999941668251
231712	"IPI"	"MF"	"Trafd1"	"chr5"	"GO:0005515"	-0.835486372010463	6.15356542156456	0	0.89742137598381	0.999999941668251
66603	"IEA"	"BP"	"Gemin2"	"chr12"	"GO:0000245"	0.652157181670415	2.74485256723895	0	0.897452035150846	0.999999941668251
192986	"IDA"	"CC"	"Cyb5d2"	"chr11"	"GO:0005576"	-0.672906959272455	1.72743532266624	0	0.897565599733853	0.999999941668251
11928	"IEA"	"MF"	"Atp1a1"	"chr3"	"GO:0000166"	0.796767362322408	10.7026189035586	0	0.897812263706812	0.999999941668251
100502673	NA	NA	"Gm19316"	NA	NA	-0.799342208172871	4.0059591254636	0	0.897884319575186	0.999999941668251
21855	"IDA"	"CC"	"Timm17b"	"chrX"	"GO:0005739"	0.818025060279421	3.96638519969022	0	0.898069413620563	0.999999941668251
210762	"IEA"	"MF"	"Ppp1r36"	"chr12"	"GO:0004864"	-0.680226772451273	1.87787575687322	0	0.898188544131499	0.999999941668251
57913	"IPI"	"MF"	"Pidd1"	"chr7"	"GO:0005515"	0.688790274046453	1.71180329097142	0	0.898499221544508	0.999999941668251
17342	"ISO"	"BP"	"Mitf"	"chr6"	"GO:0000122"	-0.745719147515649	2.33305529579936	0	0.8986346489661	0.999999941668251
654467	NA	NA	"Gm10052"	NA	NA	0.827678576025739	7.23396634654444	0	0.898797183531689	0.999999941668251
14205	"IBA"	"BP"	"Vegfd"	"chrX"	"GO:0001525"	-0.304879476438986	0.166538623816341	0	0.898807530530091	0.999999941668251
26569	"IDA"	"BP"	"Slc27a4"	"chr2"	"GO:0000038"	-0.795864998549169	5.32976578842418	0	0.89883115334652	0.999999941668251
75216	"ISO"	"CC"	"Cep128"	"chr12"	"GO:0000922"	0.747806242278054	3.24900834780883	0	0.898899347826002	0.999999941668251
57875	"IEA"	"BP"	"Angptl4"	"chr17"	"GO:0001525"	0.699355147347356	8.07102315623657	0	0.899061122221851	0.999999941668251
353169	"IEA"	"MF"	"Slc2a12"	"chr10"	"GO:0005215"	0.60439139090767	2.29753744369287	0	0.899263606607637	0.999999941668251
74753	"IEA"	"MF"	"Trmo"	"chr4"	"GO:0003723"	-0.700851418242901	2.22877753564475	0	0.899392857638654	0.999999941668251
68724	"IEA"	"MF"	"Arl8a"	"chr1"	"GO:0000166"	-0.846976734020812	5.83670028969396	0	0.899422040770284	0.999999941668251
56390	"IPI"	"MF"	"Sssca1"	"chr19"	"GO:0005515"	0.778917828074149	3.51773285479403	0	0.899538175845639	0.999999941668251
236920	"ND"	"MF"	"Stard8"	"chrX"	"GO:0003674"	0.659924763961582	4.1989049591393	0	0.899670018910095	0.999999941668251
12419	"IDA"	"CC"	"Cbx5"	"chr15"	"GO:0000118"	0.835740748349903	5.87677495244178	0	0.899672975796399	0.999999941668251
13688	"IPI"	"MF"	"Eif4ebp2"	"chr10"	"GO:0005515"	-0.800819573836666	6.31208538589562	0	0.899917897342637	0.999999941668251
57750	"IBA"	"BP"	"Wdr12"	"chr1"	"GO:0000460"	0.764700445263812	3.44304640253425	0	0.899933413927616	0.999999941668251
